sentence_id,sentence,entity1,entity1_start,entity1_end,entity1_type,entity2,entity2_start,entity2_end,entity2_type,relation_type
821,"Sewage not comminuted or disinfected is restricted in territorial waters.",Sewage not comminuted or disinfected,0,32,DISPOSAL,territorial waters,59,76,REGION,RESTRICT
822,"Crew members carry out monitoring of holding tank levels.",Crew members,0,10,SUBJECT REGULATED,monitoring,21,30,ACTIVITIES,CARRY_OUT
823,"The moderate discharge rate is established for environmental protection.",The moderate discharge rate,0,24,SPECIFICATION,environmental protection,48,70,ACTIVITIES,ESTABLISHED
824,"A ship's speed must follow the condition of being not less than 4 knots.",A ship's speed,0,14,SPECIFICATION,not less than 4 knots,52,72,SPECIFICATION,FOLLOW
825,"Untreated sewage systems generate disposal needs beyond 12 miles offshore.",Untreated sewage systems,0,22,SYSTEM,disposal needs,32,45,DISPOSAL,GENERATES
826,"The maximum permissible discharge rate has no effect OF greywater dilution.",The maximum permissible discharge rate,0,33,SPECIFICATION,greywater dilution,54,72,ACTIVITIES,OF
827,"Ship operators are required to ensure discharge does not exceed 20% above DRmax hourly.",Ship operators,0,13,SUBJECT REGULATED,discharge,36,44,DISPOSAL,REQUIRED
828,"Regulation 3.2 restricts any discharge rate measured beyond 24 hours from exceeding limits.",Regulation 3.2,0,14,DOCUMENTS,discharge rate,27,40,SPECIFICATION,RESTRICT
829,"Part III of these Regulations manages sewage discharge from passenger ships.",Part III of these Regulations,0,25,DOCUMENTS,sewage discharge,34,50,DISPOSAL,MANAGES
830,"The ship's draft must comply with the assigned summer draft in load line rules.",The ship's draft,0,15,SPECIFICATION,load line rules,66,80,DOCUMENTS,COMPLY_WITH
831,"Reduced speed might generate lower permissible discharge rates.",Reduced speed,0,13,SPECIFICATION,lower permissible discharge rates,25,58,SPECIFICATION,GENERATES
832,"The Corporation must monitor compliance with regulation 5(1)(iii).",The Corporation,0,14,AUTHORITIES,regulation 5(1)(iii),36,55,DOCUMENTS,MONITORS
833,"A ship en route must follow the method of calculation approved by the Corporation.",A ship en route,0,13,SYSTEM,method of calculation,24,44,PROCEDURES,FOLLOW
834,"Draft (m) and Breadth (m) values are required for DRmax computations.",Draft (m) and Breadth (m) values,0,29,SPECIFICATION,DRmax computations,54,71,SPECIFICATION,REQUIRED
835,"The crew carry out checks on the speed and discharge correlation.",The crew,0,7,SUBJECT REGULATED,checks,18,23,ACTIVITIES,CARRY_OUT
836,"Untreated sewage is of higher concern for the marine environment.",Untreated sewage,0,16,DISPOSAL,the marine environment,38,59,REGION,OF
837,"Part III remains established to ensure the holding tank criteria.",Part III,0,6,DOCUMENTS,holding tank criteria,39,60,REQUIREMENTS,ESTABLISHED
838,"A ship's draft must not exceed the condition specified in subregulation 5.1.",A ship's draft,0,15,SPECIFICATION,subregulation 5.1,55,73,DOCUMENTS,RESTRICT
839,"Livestock carriers must comply with discharge standards at 4 knots or above.",Livestock carriers,0,16,SYSTEM,discharge standards,33,51,REQUIREMENTS,COMPLY_WITH
840,"The Corporation implements the method for calibrating pumps on holding tanks.",The Corporation,0,14,AUTHORITIES,the method for calibrating pumps,26,59,PROCEDURES,IMPLEMENT
841,"Discharge pipes have to meet the flange dimension guidelines under the Second Schedule.",Discharge pipes,0,15,EQUIPMENTS,the Second Schedule,67,85,DOCUMENTS,HAVE
842,"The swirl mixing in the ship's wake generates additional environmental protection.",The swirl mixing,0,16,ACTIVITIES,additional environmental protection,37,70,ACTIVITIES,GENERATES
843,"Regulation 7(1) is established for standard dimensions of flanges.",Regulation 7(1),0,14,DOCUMENTS,standard dimensions of flanges,31,60,SPECIFICATION,ESTABLISHED
844,"Flange thickness must follow a service pressure of 600 kilopascal.",Flange thickness,0,15,SPECIFICATION,a service pressure of 600 kilopascal,37,73,SPECIFICATION,FOLLOW
845,"A ship with moulded depth under 5 metres has a smaller discharge connection diameter.",a ship with moulded depth,2,26,SYSTEM,a smaller discharge connection diameter,47,85,SPECIFICATION,HAVE
846,"The Third Schedule applies to the Sewage Pollution Prevention Certificate format.",The Third Schedule,0,17,DOCUMENTS,the Sewage Pollution Prevention Certificate format,31,72,DOCUMENTS,APPLY_TO
847,"New passenger ships must comply with specific sewage discharge standards.",New passenger ships,0,19,SYSTEM,sewage discharge standards,41,65,REQUIREMENTS,COMPLY_WITH
848,"The recommended Standards manage the maximum discharge at higher speeds.",The recommended Standards,0,21,DOCUMENTS,maximum discharge,36,52,SPECIFICATION,MANAGES
849,"Crew implement procedures for calculating the permissible discharge rate.",Crew,0,3,SUBJECT REGULATED,procedures for calculating,12,37,PROCEDURES,IMPLEMENT
850,"Breadth (m) and speed (knots) data generate the final DRmax limit.",Breadth (m) and speed (knots) data,0,31,SPECIFICATION,the final DRmax limit,41,60,SPECIFICATION,GENERATES
851,"An approved moderate rate is required for holding tanks with untreated sewage.",An approved moderate rate,0,23,SPECIFICATION,holding tanks,45,58,EQUIPMENTS,REQUIRED
852,"According to 3.2, discharge rate is restricted if it exceeds 20 percent hourly.",discharge rate,13,27,SPECIFICATION,20 percent hourly,60,77,SPECIFICATION,RESTRICT
853,"Ships in compliance generate fewer pollution threats to coastal regions.",Ships in compliance,0,17,SYSTEM,fewer pollution threats,28,49,POLLUTANT,GENERATES
854,"The table in regulation 4.2 is of speeds and drafts for discharge rates.",The table in regulation 4.2,0,24,DOCUMENTS,speeds and drafts,31,47,SPECIFICATION,OF
855,"Sewage discharge below 12 miles from land must follow the holding tank route.",Sewage discharge,0,16,DISPOSAL,holding tank route,52,69,PROCEDURES,FOLLOW
856,"Crew activities have direct relevance OF preventing sewage contamination.",Crew activities,0,14,ACTIVITIES,preventing sewage contamination,33,62,POLLUTANT,OF
857,"The Corporation monitors correct usage of Standard Dimensions of Flanges.",The Corporation,0,14,AUTHORITIES,Standard Dimensions of Flanges,34,63,DOCUMENTS,MONITORS
858,"Any pump calibration is required to match permissible discharge at 4 knots.",pump calibration,4,19,SPECIFICATION,permissible discharge,41,61,SPECIFICATION,REQUIRED
859,"The schedule under 5.2 restricts ships that fail to reduce actual discharge rate.",The schedule under 5.2,0,20,DOCUMENTS,ships,31,36,SYSTEM,RESTRICT
860,"An operator must manage sewage discharge within the recommended range.",An operator,0,10,SUBJECT REGULATED,sewage discharge,22,38,DISPOSAL,MANAGES
861,"Subregulation 1.3 is established to exclude greywater from sewage calculations.",Subregulation 1.3,0,16,DOCUMENTS,greywater,43,52,POLLUTANT,ESTABLISHED
862,"Untreated sewage must not exceed the rate validated by the Corporation.",Untreated sewage,0,16,DISPOSAL,the rate validated by the Corporation,34,70,SPECIFICATION,RESTRICT
863,"Crew carry out operational checks for sewage ejection at sea.",Crew,0,3,SUBJECT REGULATED,operational checks,14,30,ACTIVITIES,CARRY_OUT
864,"Requirements for moderate discharge are established in subregulation 1.2.",Requirements for moderate discharge,0,31,REQUIREMENTS,subregulation 1.2,54,71,DOCUMENTS,ESTABLISHED
865,"The discharge rate formula is of special importance to certain passenger ships.",The discharge rate formula,0,24,SPECIFICATION,certain passenger ships,54,77,SYSTEM,OF
866,"Ships must comply with the method stated in the approval certificate.",Ships,0,4,SYSTEM,the method stated,20,37,PROCEDURES,COMPLY_WITH
867,"Disposal of untreated sewage is restricted unless the vessel meets drafting standards.",Disposal of untreated sewage,0,25,DISPOSAL,the vessel,44,53,SYSTEM,RESTRICT
868,"High discharge requirements manage large passenger ship sewage volumes.",High discharge requirements,0,25,REQUIREMENTS,large passenger ship sewage volumes,34,71,DISPOSAL,MANAGES
869,"Regulation 5(1)(iii) has an impact OF specifying the 12 nautical miles rule.",Regulation 5(1)(iii),0,19,DOCUMENTS,the 12 nautical miles rule,40,64,SPECIFICATION,OF
870,"Untreated sewage from livestock carriers must follow the same standard as passenger ships.",Untreated sewage,0,16,DISPOSAL,the same standard as passenger ships,49,86,REQUIREMENTS,FOLLOW
871,"Crew activities generate daily logs for sewage discharge calculations.",Crew activities,0,14,ACTIVITIES,daily logs,25,34,DOCUMENTS,GENERATES
872,"The Corporation must comply with the recommended Standards for discharge approval.",The Corporation,0,14,AUTHORITIES,the recommended Standards,30,53,DOCUMENTS,COMPLY_WITH
873,"Sewage discharge near the nearest land is restricted under subregulation 1.1.",Sewage discharge,0,16,DISPOSAL,subregulation 1.1,53,70,DOCUMENTS,RESTRICT
874,"A high service speed is of crucial importance for lowering discharge concentration.",A high service speed,0,19,SPECIFICATION,discharge concentration,57,78,SPECIFICATION,OF
875,"Ship operators must manage holding tank usage to avoid immediate discharge.",Ship operators,0,13,SUBJECT REGULATED,holding tank usage,24,41,EQUIPMENTS,MANAGES
876,"Discharge measurements are required to confirm compliance over a 24-hour period.",Discharge measurements,0,20,SPECIFICATION,compliance,49,59,REQUIREMENTS,REQUIRED
877,"The crew must implement record-keeping for sewage disposal in logbooks.",The crew,0,7,SUBJECT REGULATED,record-keeping,18,31,ACTIVITIES,IMPLEMENT
878,"TASAC monitors implementation of maximum discharge rates for passenger ships.",TASAC,0,4,AUTHORITIES,maximum discharge rates,26,48,SPECIFICATION,MONITORS
879,"Compliance with DRmax is established for voyages over 24 hours.",Compliance with DRmax,0,20,REQUIREMENTS,voyages over 24 hours,37,58,ACTIVITIES,ESTABLISHED
880,"Crew must follow guidelines in 1.3 to keep sewage untreated only beyond 12 miles.",Crew,0,3,SUBJECT REGULATED,guidelines in 1.3,14,30,DOCUMENTS,FOLLOW
882,"The maximum summer draft must comply with the Merchant Shipping (Load Line) Regulations.",The maximum summer draft,0,23,SPECIFICATION,the Merchant Shipping (Load Line) Regulations,44,86,DOCUMENTS,COMPLY_WITH
883,"A ship's dimension data generates the permissible discharge table in 4.2.",A ship's dimension data,0,22,SPECIFICATION,the permissible discharge table in 4.2,33,72,DOCUMENTS,GENERATES
884,"Crew must carry out verification if speed is below 4 knots before discharging sewage.",Crew,0,3,SUBJECT REGULATED,verification,14,26,PROCEDURES,CARRY_OUT
885,"High discharge needs are restricted for large passenger vessels under these Standards.",High discharge needs,0,19,SPECIFICATION,large passenger vessels,36,58,SYSTEM,RESTRICT
886,"The swirl effect in the ship's wake is of significance to sewage mixing.",The swirl effect in the ship's wake,0,32,SPECIFICATION,sewage mixing,55,67,DISPOSAL,OF
887,"Untreated sewage must follow a moderate rate of discharge if beyond 12 miles.",Untreated sewage,0,16,DISPOSAL,a moderate rate of discharge,27,51,SPECIFICATION,FOLLOW
888,"Subregulation 1.2 implements stricter conditions for passenger ship discharges.",Subregulation 1.2,0,16,DOCUMENTS,stricter conditions,29,47,REQUIREMENTS,IMPLEMENT
889,"Crew activities involve ensuring the ship proceeds at not less than 4 knots.",Crew activities,0,14,ACTIVITIES,the ship,32,40,SYSTEM,INVOLVE_IN
890,"Any pump used for untreated sewage disposal must meet calibration requirements.",pump,4,7,EQUIPMENTS,calibration requirements,47,69,REQUIREMENTS,HAVE
891,"Untreated sewage is restricted unless the discharge rate is approved by the Corporation.",Untreated sewage,0,16,DISPOSAL,the discharge rate,35,52,SPECIFICATION,RESTRICT
892,"The recommended standard in 3.1 applies to calculation over a 24-hour period.",The recommended standard in 3.1,0,29,DOCUMENTS,calculation over a 24-hour period,47,78,ACTIVITIES,APPLY_TO
893,"A moderate discharge approach regulates the release of untreated sewage in transit.",A moderate discharge approach,0,27,PROCEDURES,untreated sewage in transit,49,74,DISPOSAL,REGULATES
894,"Holding tank capacity is of vital concern for cargo vessels carrying livestock.",Holding tank capacity,0,20,EQUIPMENTS,cargo vessels carrying livestock,43,73,SYSTEM,OF
895,"The Minister monitors compliance with draft and breadth approvals under 4.1.",The Minister,0,10,AUTHORITIES,draft and breadth approvals,30,56,SPECIFICATION,MONITORS
896,"Speed under 4 knots is restricted for sewage discharge under Part III.",Speed under 4 knots,0,18,SPECIFICATION,sewage discharge,37,53,DISPOSAL,RESTRICT
897,"Documented swirl mixing calculations are required if the ship uses partial dilution.",Documented swirl mixing calculations,0,33,DOCUMENTS,the ship,47,55,SYSTEM,REQUIRED
898,"Part III manages the disposal of untreated sewage beyond 12 nautical miles.",Part III,0,6,DOCUMENTS,untreated sewage,26,42,DISPOSAL,MANAGES
899,"Greywater is not part OF the sewage discharge rate calculation.",Greywater,0,8,POLLUTANT,the sewage discharge rate calculation,21,57,SPECIFICATION,OF
900,"Regulation 7(1) is required for the standard dimensions of flanges approvals.",Regulation 7(1),0,14,DOCUMENTS,the standard dimensions of flanges approvals,31,74,ACTIVITIES,REQUIRED
901,"Crew must carry out calculations to ensure compliance with maximum permissible rates.",Crew,0,3,SUBJECT REGULATED,calculations,14,26,PROCEDURES,CARRY_OUT
902,"A Sewage Certificate is required for any ship carrying persons.",Sewage Certificate,2,19,DOCUMENTS,ship,40,44,SYSTEM,REQUIRED
903,"The ship's IMO number is established on the Certificate form.",ship's IMO number,4,20,SPECIFICATION,Certificate form,42,58,DOCUMENTS,ESTABLISHED
904,"A sewage treatment plant is required under these Regulations.",sewage treatment plant,2,24,EQUIPMENTS,these Regulations,39,56,DOCUMENTS,REQUIRED
905,"The comminuter must comply with standards set by the Corporation.",comminuter,4,14,EQUIPMENTS,standards,29,37,REQUIREMENTS,COMPLY_WITH
906,"The holding tank have a total capacity to retain sewage onboard.",holding tank,4,16,EQUIPMENTS,a total capacity,23,38,SPECIFICATION,HAVE
907,"The discharge pipeline is restricted from direct overboard release.",discharge pipeline,4,22,EQUIPMENTS,direct overboard release,39,63,DISPOSAL,RESTRICT
908,"Regulation 9 procedures apply to the survey of a ship's equipment.",Regulation 9 procedures,0,21,PROCEDURES,survey of a ship's equipment,34,61,ACTIVITIES,APPLY_TO
909,"The Corporation manages all sewage compliance certifications.",The Corporation,0,14,AUTHORITIES,sewage compliance certifications,25,54,DOCUMENTS,MANAGES
910,"A valid Certificate is of crucial importance for passenger-carrying vessels.",A valid Certificate,0,16,DOCUMENTS,passenger-carrying vessels,48,74,SYSTEM,OF
911,"The sewage treatment plant is certified by the Corporation.",sewage treatment plant,4,26,EQUIPMENTS,the Corporation,43,57,AUTHORITIES,COMPLY_WITH
912,"Resolution MEPC.227(64) regulates effluent standards for sewage treatment.",Resolution MEPC.227(64),0,21,DOCUMENTS,effluent standards,33,50,REQUIREMENTS,REGULATES
913,"A barge that has no propulsion systems is exempt from sewage requirements.",barge,2,6,SYSTEM,sewage requirements,56,74,REQUIREMENTS,RESTRICT
914,"The name of the manufacturer is established on the Certificate record.",name of the manufacturer,4,27,SPECIFICATION,Certificate record,49,66,DOCUMENTS,ESTABLISHED
915,"A discharge pipeline must follow standard shore connection guidelines.",discharge pipeline,2,20,EQUIPMENTS,standard shore connection guidelines,39,71,SPECIFICATION,FOLLOW
916,"An Exemption Certificate is required for an unmanned non-self-propelled barge.",Exemption Certificate,2,20,DOCUMENTS,unmanned non-self-propelled barge,43,75,SYSTEM,REQUIRED
917,"Living animals produce sewage that is restricted by these Regulations.",Living animals,0,13,SYSTEM,sewage,31,37,DISPOSAL,RESTRICT
918,"Any barge with no sewage system is exempt from survey activities.",barge,4,8,SYSTEM,survey activities,44,60,ACTIVITIES,RESTRICT
919,"Mechanical propulsion is not involved in an unmanned barge's design.",Mechanical propulsion,0,19,SPECIFICATION,unmanned barge's design,38,61,SPECIFICATION,INVOLVE_IN
920,"The sewage treatment plant must implement the effluent performance guidelines.",The sewage treatment plant,0,24,EQUIPMENTS,effluent performance guidelines,45,74,REQUIREMENTS,IMPLEMENT
921,"A comminuter is of significance to disinfection standards onboard.",comminuter,2,12,EQUIPMENTS,disinfection standards,31,52,REQUIREMENTS,OF
922,"The capacity of the holding tank is established through vessel survey.",capacity of the holding tank,4,29,SPECIFICATION,vessel survey,53,65,PROCEDURES,ESTABLISHED
923,"The Corporation monitors the condition of equipment on the surveyed ship.",The Corporation,0,14,AUTHORITIES,equipment,36,45,EQUIPMENTS,MONITORS
924,"An authorized official carries out inspections for Sewage Certificates.",authorized official,3,20,SUBJECT REGULATED,inspections,32,43,ACTIVITIES,CARRY_OUT
925,"These Regulations manage standards for sewage discharge pipelines.",These Regulations,0,16,DOCUMENTS,standards for sewage discharge pipelines,24,62,REQUIREMENTS,MANAGES
926,"A ship with a certified holding tank must comply with effluent rules.",ship,2,5,SYSTEM,effluent rules,49,62,REQUIREMENTS,COMPLY_WITH
927,"The name of the manufacturer is required when listing the type of sewage plant.",name of the manufacturer,4,27,SPECIFICATION,type of sewage plant,52,70,SPECIFICATION,REQUIRED
928,"The barge is restricted from carrying sewage for transport.",barge,4,8,SYSTEM,carrying sewage,20,34,DISPOSAL,RESTRICT
930,"An official must have authority OF endorsement on the Certificate.",official,3,10,SUBJECT REGULATED,endorsement on the Certificate,25,51,DOCUMENTS,OF
931,"A ship's arrangements must follow these Regulations for sewage disposal.",ship's arrangements,2,19,SPECIFICATION,these Regulations,37,54,DOCUMENTS,FOLLOW
932,"Compliance with regulation 9 is required for certificate validity.",Compliance with regulation 9,0,24,REQUIREMENTS,certificate validity,40,58,SPECIFICATION,REQUIRED
933,"A discharge pipeline must implement a standard shore connection flange.",discharge pipeline,2,20,EQUIPMENTS,standard shore connection flange,36,67,SPECIFICATION,IMPLEMENT
934,"The holding tank has capacity OF total sewage retention for the voyage.",The holding tank,0,14,EQUIPMENTS,total sewage retention,28,49,DISPOSAL,OF
935,"Regulation 12(1) applies to Sewage Pollution Prevention Certificate issuance.",Regulation 12(1),0,16,DOCUMENTS,Sewage Pollution Prevention Certificate issuance,28,71,DOCUMENTS,APPLY_TO
936,"A recognized organization monitors compliance with sewage discharge standards.",A recognized organization,2,24,AUTHORITIES,sewage discharge standards,47,71,REQUIREMENTS,MONITORS
937,"The ship must restrict untreated sewage if no holding tank is onboard.",The ship,0,7,SYSTEM,untreated sewage,22,38,DISPOSAL,RESTRICT
938,"A person signing the Certificate must carry out the official endorsement.",A person signing the Certificate,2,30,SUBJECT REGULATED,official endorsement,46,65,ACTIVITIES,CARRY_OUT
939,"A sewage treatment plant is of central importance to preventing pollution.",sewage treatment plant,2,24,EQUIPMENTS,preventing pollution,50,68,POLLUTANT,OF
940,"Discharges from comminuters are managed by the effluent guidelines of MEPC.2(VI).",Discharges from comminuters,0,23,DISPOSAL,effluent guidelines of MEPC.2(VI),36,70,DOCUMENTS,MANAGES
941,"The barge is exempt from certification if it has no arrangement for sewage.",barge,4,8,SYSTEM,certification,20,33,DOCUMENTS,RESTRICT
942,"Holding tanks must comply with the capacity specified by the Corporation.",Holding tanks,0,12,EQUIPMENTS,the capacity specified,31,50,SPECIFICATION,COMPLY_WITH
943,"The authorized official implements issuance procedures for a new Certificate.",The authorized official,0,19,SUBJECT REGULATED,issuance procedures,30,48,PROCEDURES,IMPLEMENT
944,"Regulation 9 is of significance to periodic surveys of ships.",Regulation 9,0,12,DOCUMENTS,periodic surveys of ships,30,53,PROCEDURES,OF
945,"Passenger ships have a capacity to carry persons as indicated in the Certificate.",Passenger ships,0,15,SYSTEM,a capacity to carry persons,22,47,SPECIFICATION,HAVE
946,"The mechanical comminuter must follow manufacturer instructions.",mechanical comminuter,4,24,EQUIPMENTS,manufacturer instructions,35,58,REQUIREMENTS,FOLLOW
947,"Effluent standards are established by resolution MEPC.159(55).",Effluent standards,0,16,REQUIREMENTS,resolution MEPC.159(55),38,62,DOCUMENTS,ESTABLISHED
948,"The presence of living animals on board is restricted for exempt barges.",presence of living animals on board,4,36,SPECIFICATION,exempt barges,61,73,SYSTEM,RESTRICT
949,"A completed survey must generate the Certificate completion date.",A completed survey,2,18,PROCEDURES,Certificate completion date,34,59,SPECIFICATION,GENERATES
950,"The ship's arrangements are required to remain intact as per the certificate.",ship's arrangements,4,21,SPECIFICATION,the certificate,57,69,DOCUMENTS,REQUIRED
951,"Disinfection standards apply to sewage treated by a comminuter.",Disinfection standards,0,20,REQUIREMENTS,sewage,37,43,DISPOSAL,APPLY_TO
952,"The Corporation manages date endorsements for extending certificate validity.",The Corporation,0,14,AUTHORITIES,date endorsements,23,39,SPECIFICATION,MANAGES
953,"A barge with no living animals is not involved in sewage production.",barge,2,6,SYSTEM,sewage production,46,63,DISPOSAL,INVOLVE_IN
955,"The official stamp is required on the Sewage Certificate for validity.",official stamp,4,17,SPECIFICATION,the Sewage Certificate,31,50,DOCUMENTS,REQUIRED
956,"Effluent guidelines from resolution MEPC.2(VI) regulate sewage treatment plants.",Effluent guidelines from resolution MEPC.2(VI),0,44,DOCUMENTS,sewage treatment plants,54,77,EQUIPMENTS,REGULATES
957,"The ship's name must comply with the distinct number and letters on file.",ship's name,4,15,SPECIFICATION,distinct number and letters,37,64,SPECIFICATION,COMPLY_WITH
958,"The Exemption Certificate is of relevance to unmanned barge documentation.",Exemption Certificate,0,18,DOCUMENTS,unmanned barge documentation,40,66,DOCUMENTS,OF
959,"Any damage to the sewage system is required to be reported on the Certificate.",damage to the sewage system,4,27,SPECIFICATION,the Certificate,51,64,DOCUMENTS,REQUIRED
960,"Corporation guidelines restrict direct discharge from the holding tank.",Corporation guidelines,0,20,DOCUMENTS,direct discharge,29,44,DISPOSAL,RESTRICT
961,"A barge must follow regulation 12(2) to maintain exemption status.",barge,2,6,SYSTEM,regulation 12(2),18,33,DOCUMENTS,FOLLOW
962,"The authorized person carries out endorsement for certificate extension.",The authorized person,0,19,SUBJECT REGULATED,endorsement,30,41,ACTIVITIES,CARRY_OUT
963,"Sewage pipelines have to meet specifics for the standard shore connection.",Sewage pipelines,0,15,EQUIPMENTS,specifics for the standard shore connection,28,66,SPECIFICATION,HAVE
964,"Regulation 9(1) is established to ensure ship compliance with requirements.",Regulation 9(1),0,14,DOCUMENTS,ship compliance with requirements,31,61,REQUIREMENTS,ESTABLISHED
965,"Comminuter details must comply with the name of manufacturer declared.",Comminuter details,0,17,SPECIFICATION,the name of manufacturer,44,66,SPECIFICATION,COMPLY_WITH
966,"The port of registry is of significance for the validity of certificates.",port of registry,4,19,SPECIFICATION,validity of certificates,43,65,SPECIFICATION,OF
967,"A barge must have no arrangements that produce sewage under these Regulations.",barge,2,6,SYSTEM,arrangements that produce sewage,20,51,DISPOSAL,HAVE
968,"Standard shore connection design is implemented to facilitate discharge ashore.",Standard shore connection design,0,30,SPECIFICATION,discharge ashore,59,74,DISPOSAL,IMPLEMENT
969,"The sewage holding tank is monitored by the Corporation for compliance.",sewage holding tank,4,23,EQUIPMENTS,the Corporation,28,42,AUTHORITIES,MONITORS
970,"A certificate remains valid if the barge has no mechanical propulsion system.",certificate,2,12,DOCUMENTS,barge,44,48,SYSTEM,RESTRICT
971,"The authorized official must manage the renewal endorsement procedures.",The authorized official,0,19,SUBJECT REGULATED,renewal endorsement procedures,30,57,PROCEDURES,MANAGES
972,"Name of manufacturer is established in the Sewage Certificate records.",Name of manufacturer,0,18,SPECIFICATION,Sewage Certificate records,36,61,DOCUMENTS,ESTABLISHED
973,"A mechanical means of propulsion is restricted for an unmanned barge certificate.",mechanical means of propulsion,2,29,SPECIFICATION,unmanned barge certificate,51,76,DOCUMENTS,RESTRICT
974,"Effluent standards must follow resolution MEPC.159(55) and MEPC.227(64).",Effluent standards,0,16,REQUIREMENTS,resolution MEPC.159(55) and MEPC.227(64),31,70,DOCUMENTS,FOLLOW
975,"Survey completion date is of crucial importance in certificate issuance.",Survey completion date,0,21,SPECIFICATION,certificate issuance,43,63,DOCUMENTS,OF
976,"The corporation official carries out stamping activities on the certificate.",The corporation official,0,22,AUTHORITIES,stamping activities,34,52,ACTIVITIES,CARRY_OUT
977,"Sewage discharge is restricted unless the barge has a standard pipeline.",Sewage discharge,0,15,DISPOSAL,barge,44,48,SYSTEM,RESTRICT
978,"An endorsement is applied to extend a certificate's validity period.",endorsement,2,13,ACTIVITIES,certificate's validity period,35,60,SPECIFICATION,APPLY_TO
979,"The barge is not used for holding sewage if it lacks a tank arrangement.",barge,4,8,SYSTEM,holding sewage,20,34,DISPOSAL,RESTRICT
980,"Performance tests for sewage treatment plants are implemented by guidelines.",Performance tests,0,17,PROCEDURES,guidelines,56,65,DOCUMENTS,IMPLEMENT
981,"A comminuter and disinfecting system must generate effluent that meets standards.",comminuter and disinfecting system,2,32,EQUIPMENTS,effluent,46,53,POLLUTANT,GENERATES
982,"The total capacity of the holding tank is required in the certificate data.",total capacity of the holding tank,2,33,SPECIFICATION,certificate data,58,72,DOCUMENTS,REQUIRED
983,"A recognized surveyor must have the authority OF signing off the Sewage Certificate.",A recognized surveyor,2,21,AUTHORITIES,signing off the Sewage Certificate,40,71,DOCUMENTS,OF
984,"Revisions to sewage systems are restricted unless the Corporation approves them.",Revisions to sewage systems,0,25,EQUIPMENTS,the Corporation,45,59,AUTHORITIES,RESTRICT
985,"The effluent standard is established through resolution MEPC.2(VI).",effluent standard,4,20,REQUIREMENTS,resolution MEPC.2(VI),36,58,DOCUMENTS,ESTABLISHED
986,"A discharge pipeline is of central importance to the survey outcomes.",discharge pipeline,2,20,EQUIPMENTS,the survey outcomes,46,64,PROCEDURES,OF
987,"Comminuter type must comply with the appropriate resolution for test performance.",Comminuter type,0,14,SPECIFICATION,the appropriate resolution,36,60,DOCUMENTS,COMPLY_WITH
988,"The barge has no persons onboard and is exempt from sewage disposal obligations.",The barge,0,8,SYSTEM,sewage disposal obligations,50,75,DISPOSAL,RESTRICT
989,"An Exemption Certificate is of particular relevance to unmanned barges with no sewage.",Exemption Certificate,2,20,DOCUMENTS,unmanned barges with no sewage,42,70,SYSTEM,OF
990,"Type of sewage treatment is required to be indicated in the Certificate details.",Type of sewage treatment,0,23,SPECIFICATION,Certificate details,53,71,DOCUMENTS,REQUIRED
991,"A discharge pipeline must generate flow to the reception facility onshore.",discharge pipeline,2,20,EQUIPMENTS,flow,31,35,ACTIVITIES,GENERATES
992,"Mechanically propelled ships must follow standard sewage regulations.",Mechanically propelled ships,0,26,SYSTEM,standard sewage regulations,44,69,DOCUMENTS,FOLLOW
993,"The signature of an authorized official is established in the Certificate record.",signature of an authorized official,4,34,SPECIFICATION,Certificate record,55,72,DOCUMENTS,ESTABLISHED
994,"A sewage plant's name of manufacturer is monitored by the Corporation.",sewage plant's name of manufacturer,2,34,SPECIFICATION,the Corporation,53,67,AUTHORITIES,MONITORS
995,"The barge's capacity for persons is restricted under the Exemption Certificate.",barge's capacity for persons,2,25,SPECIFICATION,Exemption Certificate,48,67,DOCUMENTS,RESTRICT
996,"An official inspector must carry out the final endorsement for certificate extension.",official inspector,2,18,SUBJECT REGULATED,final endorsement,30,46,ACTIVITIES,CARRY_OUT
997,"The sewage holding tank is of significant value to meet effluent guidelines.",sewage holding tank,2,21,EQUIPMENTS,effluent guidelines,51,68,REQUIREMENTS,OF
998,"Performance tests are required for sewage plants under resolution MEPC.159(55).",Performance tests,0,16,PROCEDURES,sewage plants,31,43,EQUIPMENTS,REQUIRED
999,"Corporation standards manage the use of a discharge pipeline for reception facilities.",Corporation standards,0,19,DOCUMENTS,discharge pipeline for reception facilities,35,78,EQUIPMENTS,MANAGES
1000,"Regulation 12(2) is established for the Sewage Pollution Prevention Exemption Certificate.",Regulation 12(2),0,15,DOCUMENTS,Sewage Pollution Prevention Exemption Certificate,33,78,DOCUMENTS,ESTABLISHED
1001,"An unmanned barge must not generate sewage if no tank is installed.",unmanned barge,2,15,SYSTEM,sewage,34,39,DISPOSAL,GENERATES
1002,"A recognized authority monitors the advanced comminuter's performance.",A recognized authority,2,22,AUTHORITIES,advanced comminuter's performance,37,68,ACTIVITIES,MONITORS
1003,"A discharge pipeline must apply to ships with standard shore connections.",discharge pipeline,2,20,EQUIPMENTS,ships,35,39,SYSTEM,APPLY_TO
1004,"Capacity in cubic meters is required for the holding tank's documentation.",Capacity in cubic meters,0,23,SPECIFICATION,the holding tank's documentation,43,73,DOCUMENTS,REQUIRED
